id_cliente;nome_cliente;cpf_cliente;email;cidade;id_loja
5665;Isis da Cunha;602.753.419-25;caleb29@example.net;Barbosa de Sousa;27
5666;Heloísa da Cruz;147.659.830-48;sabrina80@example.com;Pimenta;50
5667;Maria Luiza da Conceição;142.806.759-02;hcassiano@example.org;da Conceição Verde;14
5668;Vicente Camargo;573.124.690-43;duartevalentim@example.org;Nogueira da Mata;39
5669;Dr. Davi Lucas Pastor;987.153.064-10;bsouza@example.net;Fernandes de Carvalho;49
5670;Lunna Azevedo;320.459.761-06;yasminda-mota@example.net;Moreira do Oeste;21
5671;Jade da Costa;584.731.960-66;ana-liviafogaca@example.org;Novais de Goiás;28
5672;Matheus Barbosa;679.283.451-37;xnovaes@example.com;Martins do Galho;20
5673;Sra. Isabelly da Mata;052.684.971-11;sousaana-julia@example.net;Vieira do Galho;21
5674;Fernando Cassiano;735.428.019-41;rhavi40@example.org;Oliveira;51
5675;Maria Júlia Silva;647.890.325-74;salmeida@example.com;Costa Paulista;44
5676;Melina Ferreira;092.468.317-13;da-pazluiz-gustavo@example.net;Rodrigues;3
5677;Sophie Duarte;163.275.904-70;ramosnatalia@example.net;Jesus;27
5678;Pedro da Rosa;563.481.097-39;peixotocamila@example.net;da Mota;47
5679;Pedro Lucas Rezende;810.497.635-48;rodrigo71@example.com;Castro;13
5680;Maria Liz Peixoto;036.182.495-51;maria-alicenogueira@example.net;Fogaça do Amparo;44
5681;Davi Lucas Garcia;278.531.096-95;lizaparecida@example.org;Lima;12
5682;Sr. Théo Vasconcelos;758.031.426-62;diego77@example.org;da Cunha de Peixoto;40
5683;José Pedro Silva;231.405.967-07;gaelpinto@example.org;Ferreira de Sá;7
5684;Valentina Câmara;267.095.341-70;scunha@example.net;Farias Paulista;11
5685;Caroline Cardoso;309.842.157-60;fogacaleticia@example.com;Moraes do Norte;41
5686;Antony Costa;472.615.038-35;albuquerquemirella@example.com;Costa;3
5687;João Guilherme das Neves;807.314.562-62;heloisaduarte@example.org;Pastor das Flores;52
5688;Luiza Santos;683.490.251-15;isabellysa@example.net;Jesus do Amparo;50
5689;Maria Eduarda Jesus;406.879.152-01;xdas-neves@example.org;Pires;33
5690;Sra. Heloisa Pimenta;248.679.035-74;thalesmoreira@example.org;Ribeiro de Martins;31
5691;Enzo Novaes;425.037.819-50;ifarias@example.net;Jesus Verde;21
5692;Srta. Ísis Barros;654.931.820-33;lucas45@example.com;Borges dos Dourados;32
5693;Marcos Vinicius Ramos;452.683.901-98;clara32@example.net;Porto;25
5694;Maria Luiza Lopes;426.580.319-98;santosjose-pedro@example.com;da Costa Alegre;3
5695;Liam Viana;705.483.612-07;ana-claracirino@example.net;Costa;36
5696;Gustavo Henrique Sousa;835.916.740-01;nunesenzo@example.net;Abreu;32
5697;Sra. Agatha da Rocha;540.836.172-17;yasmin26@example.com;Barros Grande;19
5698;Maysa Novaes;341.582.907-32;mda-conceicao@example.com;Pereira;34
5699;Gael Henrique Farias;527.043.869-00;jmelo@example.com;Cunha;12
5700;Gabrielly Cavalcante;976.840.532-56;rafaelgarcia@example.com;Vargas Grande;37
5701;Sophia da Costa;816.725.934-09;qcamargo@example.org;Borges;44
5702;Samuel da Rosa;257.063.481-62;luccasilveira@example.com;da Rosa do Campo;4
5703;Liam Pimenta;756.428.103-08;gmacedo@example.org;Pimenta Paulista;41
5704;Igor da Rosa;854.107.396-39;nicole38@example.net;Oliveira;20
5705;Kevin Castro;819.756.302-03;nataliamoura@example.com;Mendonça de Nogueira;3
5706;Sra. Gabriela Campos;350.129.874-97;benjamim39@example.com;Câmara do Sul;9
5707;Apollo Martins;416.380.572-90;juliana33@example.net;da Cruz;52
5708;João Gabriel Gomes;702.653.498-00;cmelo@example.com;Costa;11
5709;Giovanna da Rocha;306.481.297-13;uda-mata@example.org;Machado da Serra;48
5710;Anthony Lopes;912.804.537-88;ecunha@example.org;Vieira;40
5711;Thomas Novais;086.143.592-33;isaacoliveira@example.org;Cavalcanti;19
5712;Mariah Macedo;598.146.320-15;maria-liz99@example.net;Rocha de Silveira;36
5713;Kaique Gonçalves;831.427.056-35;ynunes@example.com;Novaes;39
5714;Hadassa Novaes;309.642.518-33;theodoro21@example.org;Sousa Alegre;11
5715;Manuella Garcia;170.624.853-90;brunobrito@example.net;Nascimento;22
5716;José Miguel Andrade;724.961.083-03;andrademariana@example.net;Fonseca;33
5717;Rebeca da Cruz;793.614.805-10;pastorisabela@example.org;da Cruz da Serra;37
5718;Arthur Costa;254.907.831-41;maria-vitoriasantos@example.com;Sousa de Goiás;54
5719;Calebe Rodrigues;513.762.049-16;costelarafael@example.net;da Conceição da Mata;49
5720;Sra. Heloisa Ribeiro;184.360.957-66;jrodrigues@example.net;Machado;28
5721;Luísa Rodrigues;409.356.728-00;danielmontenegro@example.org;Caldeira do Galho;4
5722;Kamilly Jesus;954.301.627-52;mateus68@example.org;Moreira;5
5723;Bruno Mendes;310.287.654-44;vieirajose@example.org;Casa Grande da Serra;21
5724;Jade Mendes;695.801.734-00;machadomaria-vitoria@example.org;Pinto;12
5725;Dr. Thales Machado;143.567.098-10;enzo-gabriel20@example.com;das Neves da Mata;40
5726;Nathan Cardoso;741.958.362-55;kpimenta@example.org;Silva das Pedras;52
5727;Bento Vieira;579.103.642-61;heitorribeiro@example.org;da Mata;42
5728;Henry Porto;813.905.746-01;limaana-livia@example.net;Cunha;35
5729;Ágatha da Rosa;067.182.394-96;cardosohenrique@example.org;Cirino de Sá;31
5730;Lorena Cassiano;725.036.918-03;zbarros@example.com;Ferreira;49
5731;Isaque da Cunha;640.237.891-78;mendesmaria-cecilia@example.org;Gonçalves de Correia;34
5732;Dom Costela;732.619.058-59;auroravieira@example.com;Sales de Goiás;44
5733;João Pedro Albuquerque;863.149.057-10;hnovaes@example.net;Melo;12
5734;Théo Jesus;502.891.367-68;siqueiramaria-laura@example.com;Mendonça;50
5735;João Miguel Moura;981.354.726-09;lucca62@example.net;Silveira do Sul;40
5736;Breno Campos;859.326.407-74;raquelmoreira@example.org;Lima Verde;23
5737;Alexandre Garcia;958.263.104-05;ayllacirino@example.com;Dias;4
5738;Ester Garcia;810.253.947-04;jgarcia@example.org;Pires;33
5739;Ana Júlia Cavalcante;651.837.290-77;qcorreia@example.org;da Rocha;51
5740;Benjamin Almeida;047.368.219-22;bmontenegro@example.net;da Conceição de Aparecida;38
5741;Dra. Ana Clara Oliveira;523.617.904-16;vitor-hugo61@example.com;Cirino;46
5742;Sra. Maria Fernanda Duarte;167.235.409-99;melissa04@example.org;Vasconcelos;11
5743;Antony Pires;062.954.183-33;zcostela@example.org;Novaes de Oliveira;40
5744;Caio Ramos;480.269.571-30;rgomes@example.com;Araújo de Ribeiro;50
5745;Nicolas Ribeiro;914.750.268-11;gustavo27@example.org;da Paz;5
5746;Sr. Luiz Miguel Garcia;359.684.217-46;paulogoncalves@example.org;Moreira;10
5747;Clarice Rodrigues;960.371.248-50;samuel56@example.net;Sales do Campo;10
5748;Kaique Martins;543.287.916-64;maria-aliceazevedo@example.net;Cirino do Amparo;38
5749;Henry Araújo;062.835.174-71;azevedosamuel@example.com;Pastor Paulista;29
5750;Ana Lívia Cavalcante;673.820.954-10;isaacrocha@example.com;Melo;30
5751;Anthony Abreu;683.517.902-30;silveiralucas-gabriel@example.org;Pacheco;48
5752;Vinícius Lima;120.468.973-31;isabel33@example.net;Costa das Flores;43
5753;Maria Clara Sampaio;302.578.916-68;pedro-lucaslopes@example.com;Costa;36
5754;Matheus Mendonça;501.493.276-25;arthur47@example.com;Câmara Verde;43
5755;Luiz Henrique Sales;652.471.309-52;da-motamurilo@example.com;Alves;45
5756;Marcela Macedo;768.019.543-93;caldeiraanna-liz@example.com;Mendonça de Correia;20
5757;Vitor Novaes;428.739.105-50;augustosilva@example.com;da Rocha do Oeste;38
5758;Ana Sophia Castro;852.471.039-04;gael26@example.net;Costela;6
5759;Dr. Fernando Duarte;859.407.163-93;ana-cecilia73@example.net;Mendes do Sul;24
5760;Olivia Rezende;486.572.109-67;evelyn27@example.net;Garcia;4
5761;Emilly Ferreira;480.756.129-49;qrodrigues@example.net;Alves de da Paz;21
5762;Vinicius Rocha;796.103.524-99;lfernandes@example.com;Cunha;54
5763;Vitória Vargas;143.258.706-44;enrico15@example.com;da Cunha;20
5764;Luiz Fernando Siqueira;792.584.603-83;luanlopes@example.com;Ramos do Galho;41
5765;Isaac Ribeiro;814.279.563-91;manuella91@example.net;Farias;6
5766;Gustavo Melo;851.679.423-73;brunarezende@example.com;Jesus do Norte;14
5767;Luiz Miguel Lopes;149.602.387-04;luna14@example.com;Silveira do Amparo;24
5768;Theodoro Pastor;630.471.529-34;pporto@example.net;Campos de Casa Grande;33
5769;Maria Helena Cunha;792.310.456-52;benjamin70@example.net;Vieira de Minas;34
5770;Maria Luiza Macedo;516.078.324-53;rodrigo39@example.com;Pimenta;13
5771;Théo Barros;072.641.358-53;carvalhoantony@example.net;Oliveira de Fonseca;27
5772;Rebeca Almeida;932.076.451-43;maria-isissales@example.net;Brito;4
5773;Larissa Almeida;372.516.809-12;ana-julia38@example.org;Marques;2
5774;Davi Miguel Costela;657.948.012-20;luana49@example.org;Lima;28
5775;José Cavalcanti;172.856.039-02;jbrito@example.com;da Costa;54
5776;Dra. Amanda Farias;362.908.457-56;noah89@example.net;Nunes;10
5777;Maria Oliveira;468.197.205-30;sousaluisa@example.org;Fogaça das Flores;44
5778;Bryan Moraes;740.532.961-61;miguel90@example.org;Oliveira dos Dourados;25
5779;Murilo da Rocha;350.897.426-00;andre50@example.net;Vieira das Flores;22
5780;André Pereira;165.024.978-02;anthony-gabriel44@example.org;Moura;41
5781;Sr. Davi Lucas Aragão;362.971.485-46;pda-rocha@example.com;Ramos da Serra;46
5782;Pietro Freitas;425.817.630-35;alanabarros@example.com;Montenegro da Prata;40
5783;Rafael Casa Grande;856.073.124-53;ramosisaac@example.net;Rios;54
5784;Sr. Anthony Teixeira;518.470.296-20;henry-gabriel15@example.net;Carvalho;48
5785;Clara Dias;857.930.124-60;hsantos@example.net;Leão do Sul;30
5786;Sr. Thomas Fonseca;625.874.093-65;agarcia@example.org;Aragão;11
5787;Natália Cassiano;458.210.796-67;ester63@example.org;Ribeiro Paulista;5
5788;Ana da Mata;564.839.210-98;hpinto@example.com;Silveira;20
5789;Diogo Marques;106.743.592-16;rafaela31@example.org;Nascimento;35
5790;Enzo Correia;196.245.087-20;novaescalebe@example.com;Guerra das Pedras;18
5791;Srta. Heloisa Araújo;309.627.158-59;correiacamila@example.org;da Luz do Amparo;10
5792;Apollo Ribeiro;957.308.124-50;pedro-miguelaragao@example.net;Martins de Minas;30
5793;Sr. Luiz Miguel Pimenta;397.120.648-40;manuellaferreira@example.com;Nogueira Grande;5
5794;Srta. Sofia Fernandes;731.928.604-13;diasmatheus@example.org;Vasconcelos;13
5795;Eloá Leão;526.380.174-26;araujogael-henrique@example.com;Novaes;11
5796;Ana Sophia Melo;728.065.149-67;barrosdavi-lucca@example.org;Pimenta;47
5797;Lavínia Melo;256.893.710-68;bryanmarques@example.org;Leão;52
5798;André Cirino;834.790.526-65;rsouza@example.net;Camargo;24
5799;Guilherme Andrade;681.724.350-53;rochadavi@example.org;Cavalcanti do Amparo;40
5800;Paulo Porto;128.306.594-06;ana-sophia86@example.com;da Rocha;20
5801;Sr. Henry Gabriel Azevedo;384.179.602-87;macedomaite@example.org;Freitas de Cunha;13
5802;Theo da Mata;746.201.853-53;ana-liz12@example.org;das Neves;34
5803;Vicente Cunha;546.073.928-47;carlos-eduardo33@example.com;Lima de Pastor;23
5804;Srta. Catarina Câmara;571.609.842-85;tmachado@example.com;Gonçalves;6
5805;Arthur Gabriel Mendonça;086.354.291-33;davi-lucasguerra@example.com;Dias do Amparo;12
5806;Melina Ferreira;491.563.027-70;mendoncalucas@example.net;Fogaça;31
5807;Maria Luísa Correia;962.347.580-29;da-rochacaue@example.net;Sousa da Mata;23
5808;Melissa Barbosa;027.598.143-60;gustavo17@example.com;da Rocha Paulista;12
5809;Davi da Costa;619.703.245-70;alvesdaniel@example.net;Azevedo;41
5810;Vitor Gabriel Cunha;702.953.186-86;emanuellaguerra@example.org;da Rosa;54
5811;Thiago Pacheco;508.267.143-07;sara71@example.org;Fogaça;9
5812;Daniel Cardoso;239.801.457-60;hadassa61@example.org;da Cruz de Minas;33
5813;Luiz Otávio Gonçalves;971.530.648-93;inovais@example.org;Fogaça das Flores;47
5814;Larissa Silva;750.139.286-21;novaesgabriela@example.org;das Neves;35
5815;Ana Lívia Monteiro;613.974.582-91;eduarda97@example.org;Novais de Lima;54
5816;Eloá Guerra;518.349.602-15;mendoncaluiz-felipe@example.net;Santos;40
5817;Sarah Moraes;340.512.976-16;sophiaalves@example.net;Pereira da Serra;29
5818;Isabela Cardoso;107.935.286-40;samuel56@example.com;Mendes;34
5819;Jade Araújo;627.410.853-07;ravi-lucca88@example.com;Costela;27
5820;Marcos Vinicius Castro;246.971.305-61;guilhermesiqueira@example.net;Abreu;9
5821;Alexandre Abreu;512.947.360-43;asafe49@example.com;Lopes;18
5822;Laura Aragão;352.901.487-79;vpires@example.org;Garcia;4
5823;Murilo Câmara;983.642.170-03;danteabreu@example.net;da Mata de Minas;10
5824;Marcelo Casa Grande;628.495.031-42;andradebenicio@example.net;Siqueira;17
5825;Raquel Gonçalves;574.062.938-10;fsouza@example.org;Souza;17
5826;Alana Nascimento;782.164.953-82;pjesus@example.net;Martins das Flores;30
5827;Luara Andrade;634.280.915-15;mayada-luz@example.org;Guerra de Leão;49
5828;Kaique da Paz;106.849.725-49;santosjoao-guilherme@example.org;Andrade;36
5829;Srta. Ágatha Monteiro;673.542.190-61;gabrielly12@example.org;Pacheco;16
5830;Theodoro Carvalho;451.820.379-88;bryan29@example.org;Gomes do Amparo;52
5831;Helena Caldeira;675.021.348-08;davi-miguelsouza@example.net;Sales de Fonseca;14
5832;Davi Luiz Câmara;972.405.361-06;ninada-cunha@example.com;Ribeiro;2
5833;Danilo Fogaça;870.349.265-65;rafaelacastro@example.net;Pires;3
5834;Théo Gonçalves;048.592.173-14;pastorstephany@example.org;da Mota;5
5835;Maria Flor Sampaio;964.521.783-00;siqueiraanna-liz@example.net;Siqueira de da Luz;2
5836;Ian Correia;439.067.128-69;vianaalana@example.net;Sousa Paulista;51
5837;Diego Cavalcante;943.051.867-48;hcavalcante@example.com;Rios de Goiás;1
5838;Larissa Correia;586.710.924-02;emanuel80@example.net;Camargo de Porto;3
5839;Ana Julia Nunes;896.724.510-67;nvasconcelos@example.org;da Rocha;17
5840;Eduarda Farias;136.082.495-24;marquesnicolas@example.net;Cavalcante das Flores;14
5841;Arthur Gabriel Ramos;614.958.237-09;benjamimvargas@example.com;Marques do Sul;32
5842;Manuela da Paz;124.583.607-26;rodriguesbarbara@example.net;Martins;36
5843;Evelyn Duarte;359.128.470-04;maria-isis97@example.net;Porto do Campo;33
5844;Nathan Abreu;034.156.782-53;yanguerra@example.net;Melo de Duarte;21
5845;Miguel Gonçalves;630.178.952-03;scastro@example.com;Cavalcante de Minas;48
5846;Maria Helena Azevedo;760.982.543-38;luanarocha@example.com;Gomes das Flores;12
5847;Matteo Andrade;859.461.302-42;biancapires@example.com;Fogaça do Oeste;12
5848;Sara Pires;973.208.651-30;wbarros@example.net;Nunes;40
5849;Davi Miguel Sampaio;135.647.809-39;joao-miguelandrade@example.net;Santos;8
5850;Otto Moreira;908.645.312-06;yteixeira@example.org;Souza;22
5851;Léo Pastor;840.563.721-44;luigi47@example.net;Peixoto de Goiás;3
5852;Luísa Almeida;208.691.543-89;heloisarezende@example.org;Viana Alegre;17
5853;Maya Camargo;347.902.856-00;cirinomelissa@example.net;Borges;14
5854;Isaque da Rosa;182.769.045-30;kcassiano@example.com;da Conceição;28
5855;Alice Gonçalves;954.816.702-67;cavalcantiana-sophia@example.org;Novaes;26
5856;Henry Melo;079.816.543-00;maria-eduardanunes@example.net;Brito;35
5857;Maria Júlia da Costa;241.806.579-02;davi-lucas52@example.org;Montenegro da Prata;11
5858;Theodoro Abreu;312.578.906-03;mgoncalves@example.org;da Paz;40
5859;Dom Martins;841.976.503-10;maiteda-rosa@example.com;Ferreira;41
5860;Sr. Pedro Casa Grande;942.650.731-07;ocostela@example.org;Viana;24
5861;Enzo Gabriel Alves;514.297.608-85;jnovaes@example.com;Barbosa de Alves;41
5862;Davi Lucas Machado;376.280.915-12;freitasigor@example.net;Pimenta;4
5863;Ana Julia Barros;315.074.689-20;kcavalcante@example.com;Barbosa da Serra;50
5864;Valentina Cassiano;293.815.406-24;pachecomaria-clara@example.net;Sampaio;42
5865;Fernando Gomes;821.769.503-21;pietro62@example.org;Pastor;13
5866;Ester Mendes;096.314.285-24;viniciuscarvalho@example.org;Oliveira de Correia;47
5867;Otávio Castro;907.215.346-43;viniciusmartins@example.net;Aragão de Costa;32
5868;Vicente Nogueira;409.623.517-25;vitoria36@example.net;Pacheco de Cardoso;13
5869;Yago Pinto;456.081.739-10;maria-luiza91@example.net;Lima;44
5870;Bárbara Melo;013.678.295-77;da-luzluana@example.com;Castro;16
5871;Melissa Moreira;280.391.564-24;melinabarbosa@example.net;Novais Grande;23
5872;Ian da Conceição;851.367.024-35;allanacampos@example.org;Freitas do Amparo;52
5873;Cauã Monteiro;753.218.946-55;antonella53@example.org;Casa Grande do Amparo;50
5874;Bella Rodrigues;380.672.951-40;sda-mota@example.net;Nascimento;39
5875;Theodoro Carvalho;579.268.401-49;vargasana-vitoria@example.net;Ramos de Peixoto;9
5876;João Lucas Montenegro;069.835.142-89;jose-miguelcorreia@example.org;Abreu;12
5877;Sr. Kaique Gonçalves;840.695.271-76;viniciusmonteiro@example.com;Pinto de Vargas;18
5878;Sra. Raquel Moreira;268.195.703-68;oliveiraigor@example.net;Camargo de da Mata;36
5879;Emanuella Macedo;038.425.179-04;juliacarvalho@example.org;Mendonça dos Dourados;35
5880;Sr. Pedro Henrique Costa;732.569.410-52;henry84@example.com;Castro do Oeste;31
5881;Ana Vitória Costa;967.321.580-40;fernanda71@example.com;Azevedo;43
5882;Letícia Duarte;273.914.086-03;ana-beatrizsantos@example.net;Silveira;15
5883;Letícia Gomes;459.260.713-99;machadomarcela@example.net;Marques da Praia;27
5884;Arthur Gabriel Abreu;348.506.279-00;tda-rocha@example.org;Brito do Sul;14
5885;Dra. Maria Flor Melo;240.517.936-99;glopes@example.com;Nunes;38
5886;Diogo Pastor;863.179.052-40;isismoreira@example.org;Teixeira;27
5887;Sra. Brenda Jesus;937.854.601-39;lucasoliveira@example.com;Sousa do Amparo;3
5888;Dr. Henry Campos;974.136.508-00;piresmariane@example.org;Cassiano;25
5889;Isabella Almeida;486.739.125-55;maria-sophiapires@example.net;Moura;45
5890;Bianca Vasconcelos;462.157.093-52;garciatheo@example.net;Viana das Pedras;35
5891;Milena Brito;934.651.807-39;luiz-miguelcirino@example.net;Câmara Grande;28
5892;Ravi Teixeira;195.862.340-70;henry-gabriel80@example.org;Freitas;54
5893;Sra. Alice Farias;827.546.013-17;ian86@example.net;Ferreira;2
5894;Isabella Montenegro;049.725.861-76;juliadias@example.com;Araújo das Flores;24
5895;Emanuelly Jesus;893.125.046-06;ada-costa@example.net;Souza das Flores;22
5896;Maria Cecília Duarte;037.682.549-92;ravi-luccapimenta@example.org;Mendes;41
5897;Pedro Henrique Castro;861.092.573-03;melissa77@example.com;Correia do Campo;33
5898;Ana Sophia Ribeiro;986.250.741-11;cmacedo@example.net;Barros Alegre;24
5899;Anthony Guerra;125.903.768-12;vitor-hugosantos@example.org;Azevedo;4
5900;Sra. Sarah Sousa;851.263.970-95;laura07@example.org;Macedo de Barros;6
5901;Thiago Nogueira;249.076.138-22;joao-guilhermealbuquerque@example.com;Oliveira;42
5902;Cauê Machado;371.256.809-68;castrobryan@example.net;Azevedo;48
5903;Srta. Caroline Ramos;834.791.265-37;usouza@example.com;Pires;2
5904;Emanuelly Peixoto;541.967.230-80;souzaenrico@example.net;Sousa;13
5905;Sra. Maysa Silva;368.270.491-40;oliviagoncalves@example.com;Jesus;54
5906;Laura Barros;860.214.739-22;yuri81@example.org;Rodrigues Verde;54
5907;Dr. Liam Jesus;568.319.027-40;biancada-cunha@example.org;Costela de Caldeira;4
5908;Melissa Leão;987.206.314-13;sampaioisabela@example.org;Silva de Minas;25
5909;João Felipe Nogueira;280.753.914-97;zpereira@example.com;Lima;14
5910;Vitor Gabriel Oliveira;730.915.624-25;kgomes@example.com;Peixoto de Fernandes;24
5911;Sr. Mathias Vargas;064.731.928-40;uferreira@example.net;Ribeiro do Sul;26
5912;Dra. Brenda Silveira;251.860.743-90;wcavalcanti@example.com;Oliveira;1
5913;Bernardo Garcia;840.357.219-05;wda-costa@example.com;Pereira;11
5914;Ana Cecília Lopes;283.670.419-50;caldeiraliz@example.net;Silveira;9
5915;Calebe da Luz;137.254.980-32;leticiada-luz@example.org;Aparecida dos Dourados;18
5916;Eloah Ribeiro;063.192.584-89;larada-mata@example.org;Rodrigues;38
5917;Anna Liz Cavalcanti;193.654.702-34;halves@example.org;Silveira de Camargo;22
5918;Dra. Lívia Costa;487.012.693-13;pfogaca@example.com;Costela;19
5919;Sra. Maria Fernanda Ferreira;295.637.804-00;rda-mota@example.net;da Paz;15
